CalcLocation,Name,Address,City,State,Zip,formated_phone,Status,Icon,Type
"37.78351200,-122.44062600",KAISER FOUNDATION HEALTH PLAN PHARMACY,2238 GEARY BLVD 6TH FLOOR,SAN FRANCISCO,CA,94115,415-833-8652,not participating,measle_white,Pharmacy
"36.83421300,-119.79099800","RAY FISHER PHARMACY, INC.",6629 N Blackstone Ave,FRESNO,CA,93710,559-437-3800,open,small_green,Pharmacy
"34.06368000,-118.30209000",Kingsley Pharmacy,3663 W 6TH ST STE 102,LOS ANGELES,CA,900203026,213-383-8877,open,small_green,Pharmacy
"36.73632900,-119.69483900",SUNNYSIDE PHARMACY,5689 E KINGS CANYON RD STE 104,FRESNO,CA,93727,559-251-8601,open,small_green,Pharmacy
"40.09877500,-123.79434300",KEITHS PHARMACY LLC,875 REDWOOD DR,GARBERVILLE,CA,95542,707-923-2461,not participating,measle_white,Pharmacy
"34.15795500,-118.33059300",BURBANK MEDICAL PHARMACY,2701 W Alameda Ave # 100,BURBANK,CA,915054402,818-559-7401,unknown,small_yellow,Pharmacy
"38.27213000,-122.05328500",SAFEWAY PHARMACY #1127,2401 Waterman Blvd,FAIRFIELD,CA,945341800,707-427-5642,open,small_green,Pharmacy
"37.25023000,-121.83014000",WALGREENS #2739,440 BLOSSOM HILL ROAD,SAN JOSE,CA,951231608,408-229-8013,open,small_green,Pharmacy
"36.60491900,-121.92126900",SAFEWAY PHARMACY #0761,1212 FOREST AVE,PACIFIC GROVE,CA,939505123,831-375-3019,open,small_green,Pharmacy
"37.76647100,-122.41040900",SAFEWAY PHARMACY #1490,2300 16TH ST,SAN FRANCISCO,CA,941034805,415-575-1130,open,small_green,Pharmacy
"34.07602400,-117.37189400",WALMART PHARMACY 10-1862,1366 S Riverside Ave,RIALTO,CA,923767608,909-820-7635,open,small_green,Pharmacy
"34.16346000,-118.25721900",HAUGEN'S IDEAL PHARMACY,1155 N CENTRAL AVE,GLENDALE,CA,912022562,818-246-1739,open,small_green,Pharmacy
"34.13591200,-117.19539000",WALMART PHARMACY 10-1914,4210 Highland Ave,Highland,CA,923462742,909-425-8687,open,small_green,Pharmacy
"34.13225000,-116.38454600",WALMART PHARMACY 10-1915,58501 Twentynine Palms Hwy,YUCCA VALLEY,CA,922845765,760-365-7551,open,small_green,Pharmacy
"34.15236900,-118.25831600",RILEYS PHARMACY,411 N CENTRAL AVE STE 100,GLENDALE,CA,91203,818-244-1195,not participating,measle_white,Pharmacy
"34.16344700,-118.29804000",WESTERN DRUG,501 WESTERN AVE,GLENDALE,CA,912012870,818-242-5887,open,small_green,Pharmacy
"33.82155100,-117.90999000",LIFE CARE PHARMACY,947 S ANAHEIM BLVD STE 108,ANAHEIM,CA,92805,714-533-2157,open,small_green,Pharmacy
"34.13760500,-117.86587600",Nelson's Drug Store,159 N GLENDORA AVE,GLENDORA,CA,91741,626-335-0221,open,small_green,Pharmacy
"34.13386700,-117.87192400",SIERRA PHARMACY,210 S GRAND AVE STE 116,GLENDORA,CA,91741,626-335-2300,open,small_green,Pharmacy
"36.71278200,-121.65265700",SAFEWAY PHARMACY #1110,1546 N MAIN ST,SALINAS,CA,939065101,831-442-7502,open,small_green,Pharmacy
"33.94501200,-118.21570900",SANTA ELENA PHARMACY,9910 LONG BEACH BLVD SUITE F,LYNWOOD,CA,902621503,323-249-8497,not participating,measle_white,Pharmacy
"34.26152300,-118.50256300",KAMASHIANS PHARMACY INC,10515 BALBOA BLVD STE 125,GRANADA HILLS,CA,91344,818-360-2124,not participating,measle_white,Pharmacy
"36.71173700,-121.65268000",WALGREENS #2606,1532 N MAIN ST,SALINAS,CA,939065101,831-443-8717,open,small_green,Pharmacy
"32.76359900,-117.11361300",RITE AID PHARMACY 05652,3650 ADAMS AVENUE,SAN DIEGO,CA,921162212,619-563-0802,open,small_green,Pharmacy
"38.50184900,-122.99810000",Lark Drugs Pharmacy,16251 MAIN ST,GUERNEVILLE,CA,95446,707-869-9055,open,small_green,Pharmacy
"39.73493300,-121.83490900",RITE AID PHARMACY 06087,650 MANGROVE AVENUE,CHICO,CA,959263947,530-891-6722,open,small_green,Pharmacy
"35.28194500,-120.65602000",RITE AID PHARMACY 05820,1251 JOHNSON AVENUE,SAN LUIS OBISPO,CA,934013306,805-545-0655,open,small_green,Pharmacy
"32.68826400,-117.17901500",RITE AID PHARMACY 05655,836 ORANGE AVENUE,CORONADO,CA,921182619,619-435-6585,open,small_green,Pharmacy
"35.60516500,-117.67447000",SAVON PHARMACY #0331,927 S CHINA LAKE BLVD,RIDGECREST,CA,935556315,760-384-4020,open,small_green,Pharmacy
"34.10356400,-117.53138900",WALMART PHARMACY 10-1922,12549 FOOTHILL BLVD,RANCHO CUCAMONGA,CA,917399317,909-899-7742,open,small_green,Pharmacy
"33.93873600,-117.28602400",WALMART PHARMACY 10-1899,6250 Valley Springs Pkwy,RIVERSIDE,CA,925070958,951-653-2969,open,small_green,Pharmacy
"34.28414800,-118.79627700",COSTCO PHARMACY #128,2660 PARK CTR DR,SIMI VALLEY,CA,930656207,805-578-3305,open,small_green,Pharmacy
"32.81079300,-115.38044600",PARKERS PHARMACY,102 W 5TH ST,HOLTVILLE,CA,922501297,760-356-2826,unknown,small_yellow,Pharmacy
"33.97481500,-118.22285200",CAMERON PHARMACY,7119 SEVILLE AVE STE D,HUNTINGTON PARK,CA,902554993,323-582-5171,not participating,measle_white,Pharmacy
"34.08236900,-118.09039000",GOOD PHARMACY,1428 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,626-280-3060,not participating,measle_white,Pharmacy
"34.01641600,-117.95184800",SUPERCARE,16017 VALLEY BLVD,CITY OF INDUSTRY,CA,917445424,800-206-4880,open,small_green,Pharmacy
"34.10046000,-118.33259000",JEFFREY GOODMAN SPECIAL CARE PHARMACY,1625 N SCHRADER BLVD 1ST FLR,LOS ANGELES,CA,90028,323-993-7513,open,small_green,Pharmacy
"38.34629500,-122.70852500",CVS Pharmacy #09928,6378 COMMERCE BLVD,ROHNERT PARK,CA,94928,707-586-3494,open,small_green,Pharmacy
"32.82299700,-116.90187400",WALMART PHARMACY 10-2253,13487 CAMINO CANADA,EL CAJON,CA,920218811,619-561-2420,open,small_green,Pharmacy
"34.07764600,-118.09026300",TOP UNITED PHARMACY SERVICES,1730 S SAN GABRIEL BLVD STE A,SAN GABRIEL,CA,91776,626-573-4698,not participating,measle_white,Pharmacy
"37.95648200,-122.04008300",RITE AID PHARMACY 05913,1905 MONUMENT BOULEVARD LUCKY CENTER,CONCORD,CA,945203858,925-680-2845,open,small_green,Pharmacy
"37.94861100,-122.05819900",SAFEWAY PHARMACY #1541,1978 CONTRA COSTA BLVD,PLEASANT HILL,CA,945233306,925-688-0684,open,small_green,Pharmacy
"33.78902100,-118.19330700",GOLDEN PHARMACY,1750 PACIFIC AVE,LONG BEACH,CA,90813,562-599-5292,open,small_green,Pharmacy
"32.85973300,-116.92137800",Leo's Lakeside Pharmacy,9943 MAINE AVE,LAKESIDE,CA,920403191,619-443-1013,open,small_green,Pharmacy
"34.70420500,-118.12441500",HIGH DESERT REGIONAL HEALTH CENTER PHARMACY,335 E Avenue I ROOM 1A14,LANCASTER,CA,935351916,661-471-4100,not participating,measle_white,Pharmacy
"34.07017100,-117.39722300",PROCARE PHARMACY,18671 VALLEY BLVD UNIT B,BLOOMINGTON,CA,92316,909-990-3000,open,small_green,Pharmacy
"37.29324500,-121.94964600",WALGREENS #2957,1660 WINCHESTER BLVD,CAMPBELL,CA,950081114,408-378-7916,open,small_green,Pharmacy
"33.80759800,-118.18719900",OUTPATIENT PHARMACY,2801 ATLANTIC AVE,LONG BEACH,CA,908061701,562-933-7948,open,small_green,Pharmacy
"33.76088000,-118.00905800",SAVON PHARMACY #4145,6755 Westminster Blvd,WESTMINSTER,CA,926833706,714-898-9669,open,small_green,Pharmacy
"33.67714300,-117.98694000",SAVON PHARMACY #0724,19640 BEACH BLVD,HUNTINGTON BEACH,CA,926482905,714-964-7989,open,small_green,Pharmacy
"34.47156200,-117.36376600",RITE AID PHARMACY 05706,13720 BEAR VALLEY ROAD,VICTORVILLE,CA,923928713,760-955-2070,open,small_green,Pharmacy
"34.05433000,-118.27838000",ALVARADO DRUGS,819 S ALVARADO ST,LOS ANGELES,CA,900574009,213-388-9518,not participating,measle_white,Pharmacy
"32.74701100,-116.98408000",SAV-ON PHARMACY #0723,9831 CAMPO RD,SPRING VALLEY,CA,919771418,619-461-9170,open,small_green,Pharmacy
"38.54618100,-121.45235500",County of Sacramento Primary Care Center Pharmacy,4600 BROADWAY STE 1500,SACRAMENTO,CA,95820,916-874-4342,not participating,measle_white,Pharmacy
"34.10259000,-118.29205000",COLONIAL DRUG,1727 N VERMONT AVENUE NO 107,LOS ANGELES,CA,900274299,323-666-4044,open,small_green,Pharmacy
"34.06397100,-118.23766100",COLUMBUS PHARMACY,861 N BROADWAY,LOS ANGELES,CA,900122387,213-622-2777,open,small_green,Pharmacy
"34.91789600,-120.43455200",SAVON PHARMACY #1348,2320 S BROADWAY,SANTA MARIA,CA,934547816,805-928-7623,open,small_green,Pharmacy
"34.12384000,-117.19413700",SAVON PHARMACY #2303,7201 Boulder Ave,HIGHLAND,CA,923463313,909-425-1194,open,small_green,Pharmacy
"34.06480000,-117.22330300",WALMART PHARMACY 10-1693,2050 W Redlands Blvd,REDLANDS,CA,923736228,909-792-6260,open,small_green,Pharmacy
"35.38213200,-119.14628000",SAVON PHARMACY #0377,13045 ROSEDALE HWY,BAKERSFIELD,CA,933149496,661-587-0158,open,small_green,Pharmacy
"33.97349000,-118.30914000",SOUTH WESTERN PHARMACY,7301 SOUTH WESTERN AVE,LOS ANGELES,CA,900472299,323-752-1692,not participating,measle_white,Pharmacy
"33.68095700,-118.00280400",SAVON PHARMACY #0110,7201 YORKTOWN AVE,HUNTINGTON BEACH,CA,926482465,714-536-3679,open,small_green,Pharmacy
"38.41132700,-121.39113100",WALMART PHARMACY 10-1697,8465 ELK GROVE BLVD,ELK GROVE,CA,957589573,916-684-7104,open,small_green,Pharmacy
"33.83089100,-118.27637000",Sav-On Pharmacy #2935,110 E CARSON ST,CARSON,CA,90745,310-834-2561,open,small_green,Pharmacy
"34.08061600,-118.06933600",ROSA PHARMACY,9200 VALLEY BLVD,ROSEMEAD,CA,917701900,626-573-9477,not participating,measle_white,Pharmacy
"33.90963800,-117.86440400",SAV-ON PHARMACY #2141,2500 E IMPERIAL HWY,BREA,CA,928214756,714-671-1158,open,small_green,Pharmacy
"33.95981000,-118.30702000",MORNINGSIDE MEDICAL PHARMACY INC,1704 W MANCHESTER AVE,LOS ANGELES,CA,90047,323-753-1333,not participating,measle_white,Pharmacy
"34.09798800,-118.29619700",KAISER PERMANENTE PHARMACY,4904 SUNSET BOULEVARD BLDG M,LOS ANGELES,CA,90027,866-352-8690,not participating,measle_white,Pharmacy
"33.94526700,-118.14399700",SAVON PHARMACY #0140,7676 FIRESTONE BLVD,DOWNEY,CA,902414206,562-869-9655,open,small_green,Pharmacy
"33.83127100,-117.88862600",SAVON PHARMACY #0194,810 S State College Blvd,ANAHEIM,CA,928064663,714-533-4820,open,small_green,Pharmacy
"33.51011700,-117.12721000",SAVON PHARMACY #4706,30530 RANCHO CALIFORNIA RD,TEMECULA,CA,925913277,951-694-0055,open,small_green,Pharmacy
"33.85137900,-117.94200900",MEDCARE PHARMACY,1285 N EUCLID ST,ANAHEIM,CA,92801,714-491-7472,open,small_green,Pharmacy
"34.20850800,-118.55434900",SAVON PHARMACY #2305,19307 SATICOY ST,RESEDA,CA,913352330,818-885-1525,open,small_green,Pharmacy
"34.02358500,-118.17137000",REXMED PHARMACY,4481 WHITTIER BLVD,LOS ANGELES,CA,900221535,323-268-7163,unknown,small_yellow,Pharmacy
"36.68618000,-121.79763700",WALGREENS #4997,226 RESERVATION RD,MARINA,CA,939333083,831-384-4700,open,small_green,Pharmacy
"33.72109800,-118.04069600",SAVON PHARMACY #0802,16600 BOLSA CHICA ST,HUNTINGTON BEACH,CA,926493583,714-846-1381,open,small_green,Pharmacy
"33.83370400,-118.02721600",SAVON PHARMACY #1105,8880 Valley View St,BUENA PARK,CA,906203562,714-947-9980,open,small_green,Pharmacy
"34.04885100,-117.17150200",SAVON PHARMACY #1319,450 E CYPRESS AVE,REDLANDS,CA,923736115,909-793-2218,open,small_green,Pharmacy
"34.39518400,-118.91514000",RITE AID PHARMACY 05777,600 VENTURA STREET,FILLMORE,CA,930151925,805-524-9792,open,small_green,Pharmacy
"34.01445700,-118.33488200",SAVON PHARMACY #4131,3901 CRENSHAW BLVD,Los Angeles,CA,900082522,323-295-3330,open,small_green,Pharmacy
"34.23020200,-118.55252800",COSTCO PHARMACY #437,8810 TAMPA AVE,NORTHRIDGE,CA,913243519,818-718-0260,open,small_green,Pharmacy
"34.10864700,-118.28758800",SAVON PHARMACY #0387,2035 HILLHURST AVE,LOS ANGELES,CA,900272702,323-662-5105,open,small_green,Pharmacy
"34.28008600,-118.76255200",VONS PHARMACY #2501,1855 E COCHRAN ST,SIMI VALLEY,CA,930652263,805-522-8063,open,small_green,Pharmacy
"34.10395000,-118.28757000",SUN DRUG PHARMACY,1803 N HILLHURST AVE,LOS ANGELES,CA,900274498,323-663-8017,unknown,small_yellow,Pharmacy
"33.89300600,-118.36223000",VONS PHARMACY #1623,4001 INGLEWOOD AVE,REDONDO BEACH,CA,902781121,310-349-0863,open,small_green,Pharmacy
"34.08951600,-118.14853000",COSTCO PHARMACY #428,2207 W COMMONWEALTH AVE,ALHAMBRA,CA,918031302,626-282-6954,open,small_green,Pharmacy
"34.07756900,-118.13763800",Hung Jen Pharmacy,1336 W. Valley Blvd Ste B,Alhambra,CA,91803,626-571-2928,not participating,measle_white,Pharmacy
"34.09826900,-118.30235700",UNIVERSAL DRUGS,5181 SUNSET BLVD,LOS ANGELES,CA,90027,323-666-7778,not participating,measle_white,Pharmacy
"34.05189000,-118.25546000",UPTOWN DRUG COMPANY,444 S FLOWER ST STE 100,LOS ANGELES,CA,90071,213-612-4300,unknown,small_yellow,Pharmacy
"33.89082600,-117.51725900",WALMART PHARMACY 10-1912,479 N MCKINLEY ST,CORONA,CA,928791205,951-270-0388,open,small_green,Pharmacy
"34.00394000,-118.27727000","Vernbro Medical Pharmacy, Inc.",231 W VERNON AVE #100,LOS ANGELES,CA,90037,323-232-1111,open,small_green,Pharmacy
"34.06457000,-118.28687000",Shyn's Pharmacy,520 S Virgil Ave Ste 102,LOS ANGELES,CA,90020,213-487-7535,open,small_green,Pharmacy
"34.13702000,-118.25720800",CENTRAL DRUGS,730 S CENTRAL AVE STE 117,GLENDALE,CA,912042061,818-956-1577,unknown,small_yellow,Pharmacy
"33.99763400,-117.81304700",SAVON PHARMACY #3554,1235 S DIAMOND BAR BLVD,DIAMOND BAR,CA,917654121,909-861-9433,open,small_green,Pharmacy
"33.90937800,-117.43721200",SAVON PHARMACY #2572,2975 VAN BUREN BLVD,RIVERSIDE,CA,92503,951-689-2370,open,small_green,Pharmacy
"33.75591000,-116.39230500",SAVON PHARMACY #2586,40101 MONTEREY AVE,RANCHO MIRAGE,CA,922703261,760-674-4738,open,small_green,Pharmacy
"34.14479000,-118.13108900",BROWN & WELIN PHARMACY,937 E GREEN ST,PASADENA,CA,911062990,626-795-5918,not participating,measle_white,Pharmacy
"34.18684000,-118.40567600",HYE PHARMACY,12509 VICTORY BLVD,NORTH HOLLYWOOD,CA,916063135,818-508-7154,not participating,measle_white,Pharmacy
"37.27530900,-121.89089300",CVS Pharmacy #09995,1405 Foxworthy Ave,SAN JOSE,CA,951181119,408-264-0371,open,small_green,Pharmacy
"34.11137000,-118.18879000",GOOD PRICE PHARMACY,6000 N FIGUEROA ST SUITE 102,LOS ANGELES,CA,90042,323-255-5161,open,small_green,Pharmacy
"37.50577700,-122.26290700",CVS Pharmacy #00550,1324 SAN CARLOS AVE,SAN CARLOS,CA,94070,650-591-7659,open,small_green,Pharmacy
"39.76158000,-121.84502700",WALGREENS #13000,860 EAST AVENUE,CHICO,CA,959261220,530-899-0887,open,small_green,Pharmacy
"36.31327400,-119.29259500",WALGREENS #3476,100 W Walnut Ave,VISALIA,CA,932775367,559-635-7810,open,small_green,Pharmacy
"40.93246700,-124.10094000",RITE AID PHARMACY 06037,1500 ANNA SPARKS WAY SUITE D,MCKINLEYVILLE,CA,955194170,707-839-0140,open,small_green,Pharmacy
"37.67481300,-122.08203400",CVS Pharmacy #00816,22501 FOOTHILL BLVD,HAYWARD,CA,94541,510-881-9474,open,small_green,Pharmacy
"32.84226800,-116.99044200",WALMART PHARMACY 10-1917,170 Town Center Pkwy,SANTEE,CA,920715801,619-449-8002,open,small_green,Pharmacy
"34.14294400,-118.24477000",I AND G PHARMACY INC,815 E COLORADO BLVD SUITE A,GLENDALE,CA,91205,818-500-0895,open,small_green,Pharmacy
"34.86399900,-118.18334100",RITE AID PHARMACY 05846,2938 West Rosamond Blvd,ROSAMOND,CA,935606434,661-256-1116,open,small_green,Pharmacy
"34.44241200,-119.75904900",PRESCRIPTION PHARMACY,215 PESETAS LANE,SANTA BARBARA,CA,931101416,805-964-4831,open,small_green,Pharmacy
"37.63425500,-121.00340100",ROGERS DRUG STORE,402 H ST,MODESTO,CA,95351,209-522-5229,open,small_green,Pharmacy
"34.06344900,-118.36389600",DNM PHARMACY,6221 WILSHIRE BLVD STE 100,LOS ANGELES,CA,90048,323-634-8930,not participating,measle_white,Pharmacy
"34.05251200,-118.47101800",CVS Pharmacy #09325,11941 SAN VICENTE BLVD,LOS ANGELES,CA,90049,310-440-4162,open,small_green,Pharmacy
"34.14654200,-118.24064100",DRUG CENTER PHARMACY,1127 E BROADWAY ST,GLENDALE,CA,912051315,818-246-7156,not participating,measle_white,Pharmacy
"33.75217200,-117.95474200",BINH DAN PHARMACY,14516 BROOKHURST ST,WESTMINSTER,CA,926835150,714-531-5502,not participating,measle_white,Pharmacy
"38.10549100,-122.20772600",WALGREENS #2575,2647 SPRINGS ROAD,VALLEJO,CA,945915712,707-557-5974,open,small_green,Pharmacy
"35.35153200,-119.11319300",HINAS MERCY SOUTHWEST,500 OLD RIVER RD STE 125,BAKERSFIELD,CA,93311,661-663-0977,open,small_green,Pharmacy
"34.11475500,-117.90509000",RITE AID PHARMACY 05576,153 EAST GLADSTONE STREET,AZUSA,CA,917024926,626-334-3511,open,small_green,Pharmacy
"37.50902900,-120.87350000",WALMART PHARMACY 10-1963,2111 Fulkerth Rd,Turlock,CA,953809515,209-634-8546,open,small_green,Pharmacy
"39.72126100,-121.81149900",COSTCO PHARMACY #1011,2100 DR MLK JR PKWY,CHICO,CA,959284422,530-342-8892,open,small_green,Pharmacy
"34.27548400,-118.56625700",WALMART PHARMACY 10-2526,19821 Rinaldi St,PORTER RANCH,CA,913264145,818-832-6592,open,small_green,Pharmacy
"33.61377400,-117.87005200",HILL PHARMACY,1441 AVOCADO AVE STE 101,NEWPORT BEACH,CA,926607721,949-640-6564,open,small_green,Pharmacy
"33.86253200,-117.92182500",COSTCO PHARMACY #418,900 S HARBOR BLVD,FULLERTON,CA,928323098,714-738-7532,open,small_green,Pharmacy
"37.96345300,-121.76202300",WALMART PHARMACY 10-2697,4893 LONE TREE WAY,ANTIOCH,CA,945098553,925-755-9600,open,small_green,Pharmacy
"37.31610000,-121.02336900",NEWMAN PIONEER DRUG INC,1261 MAIN ST,NEWMAN,CA,953601324,209-862-2955,open,small_green,Pharmacy
"33.50521500,-117.14786700",VONS PHARMACY #1962,29530 RANCHO CALIFORNIA RD,TEMECULA,CA,925915294,951-695-7273,open,small_green,Pharmacy
"33.95981700,-117.39279200",RITE AID PHARMACY 05715,6075 MAGNOLIA AVENUE,RIVERSIDE,CA,925062525,951-682-0177,open,small_green,Pharmacy
"37.53173100,-121.95712100",SAFEWAY PHARMACY #0993,3902 WASHINGTON BLVD,FREMONT,CA,945384954,510-490-6695,open,small_green,Pharmacy
"37.79709300,-122.40746700",WELLMANS PHARMACY #2,728 PACIFIC AVE STE 110,SAN FRANCISCO,CA,94133,415-788-8882,unknown,small_yellow,Pharmacy
"33.76080600,-118.00792800",RITE AID PHARMACY 05756,6767 WESTMINSTER BOULEVARD,WESTMINSTER,CA,926833706,714-897-8521,open,small_green,Pharmacy
"33.78954800,-118.16369900",T & C PHARMACY,2340 E PACIFIC COAST HWY Suite G,LONG BEACH,CA,90804,562-494-1487,not participating,measle_white,Pharmacy
"33.79879500,-118.00346100",Kroger Specialty Pharmacy CA,7373 LINCOLN WAY,GARDEN GROVE,CA,92841,714-622-6700,open,small_green,Pharmacy
"37.68894300,-121.03271700",SAVE MART PHARMACY,2100 STANDIFORD AVE,MODESTO,CA,95350,209-577-1350,open,small_green,Pharmacy
"32.74630700,-117.15998100",RITE AID PHARMACY 05644,535 ROBINSON AVENUE,SAN DIEGO,CA,921034209,619-291-3705,open,small_green,Pharmacy
"34.06392000,-118.37251700",FAMILY PHARMACY SERVICES OF BEVERLY HILLS,8314 WILSHIRE BLVD,BEVERLY HILLS,CA,902112304,323-653-4070,not participating,measle_white,Pharmacy
"38.61416100,-122.87092600",CVS Pharmacy #01173,455 CENTER ST,HEALDSBURG,CA,95448,707-433-3357,open,small_green,Pharmacy
"37.24061300,-121.80224800",KAISER HEALTH PLAN FAMILY PHY 635,276 INTERNATIONAL CIRCLE,SAN JOSE,CA,95119,408-972-6911,not participating,measle_white,Pharmacy
"34.43942200,-119.75317100",CVS Pharmacy #09335,3939 STATE ST,SANTA BARBARA,CA,93105,805-681-8292,open,small_green,Pharmacy
"37.78078200,-122.46372400",KAISER FRENCH OUTPATIENT PHY 322,4141 Geary Blvd,SAN FRANCISCO,CA,94118,415-833-3295,not participating,measle_white,Pharmacy
"37.78800100,-122.19501300",HIGH STREET PHARMACY,4248 MACARTHUR BLVD,OAKLAND,CA,946191908,510-530-1335,open,small_green,Pharmacy
"37.42370700,-122.19717700",CVS Pharmacy #09330,325 SHARON PARK DR,MENLO PARK,CA,94025,650-854-4636,open,small_green,Pharmacy
"38.35301500,-120.93531500",IONE PHARMACY,307 PRESTON AVE,IONE,CA,95640,209-274-2432,open,small_green,Pharmacy
"33.52252900,-117.66783500",KAISER PERMANENTE PHARMACY NO 391,30400 CAMINO CAPISTRANO,SAN JUAN CAPISTRANO,CA,92675,866-353-5054,not participating,measle_white,Pharmacy
"38.55618400,-122.80724800",SAFEWAY PHARMACY #1434,9080 BROOKS RD S,WINDSOR,CA,954927811,707-837-2002,open,small_green,Pharmacy
"32.74610100,-116.93049100",RITE AID PHARMACY 05623,2516 JAMACHA ROAD,EL CAJON,CA,92019,619-670-9769,open,small_green,Pharmacy
"37.45692300,-121.91151700",WALGREENS #5480,1833 N MILPITAS BLVD,MILPITAS,CA,950352734,408-262-7774,open,small_green,Pharmacy
"39.75107700,-121.85269300",CHICO PHARMACY,251 COHASSET RD STE 100,CHICO,CA,959262235,530-343-4440,open,small_green,Pharmacy
"36.93412500,-121.77044500",KMART PHARMACY #3725,1702 FREEDOM BLVD,FREEDOM,CA,950193025,831-728-9324,open,small_green,Pharmacy
"33.94222100,-117.22709500",WALGREENS #5220,12275 PERRIS BLVD,MORENO VALLEY,CA,925577432,951-242-8717,open,small_green,Pharmacy
"37.78941200,-122.40397900",WALGREENS #3383,141 KEARNY STREET,SAN FRANCISCO,CA,941084801,415-834-0356,open,small_green,Pharmacy
"34.10587200,-117.67901700",WALMART PHARMACY 10-1992,1540 W FOOTHILL BLVD,UPLAND,CA,917863653,909-920-0942,open,small_green,Pharmacy
"38.78786500,-121.28951100",WALMART PHARMACY 10-1988,900 PLEASANT GROVE BLVD,ROSEVILLE,CA,956786197,916-786-6603,open,small_green,Pharmacy
"34.44295500,-119.26519500",MEDICAL ARTS PHARMACY,1320 MARICOPA HIGHWAY,OJAI,CA,93023,805-646-7211,not participating,measle_white,Pharmacy
"37.75427300,-122.48264100",WALGREENS #3869,1750 NORIEGA STREET,SAN FRANCISCO,CA,941224308,415-664-5543,open,small_green,Pharmacy
"37.41110000,-122.12505600",WALGREENS #3344,4170 EL CAMINO REAL,PALO ALTO,CA,943064008,650-858-2007,open,small_green,Pharmacy
"39.09589500,-121.55137100",OLIVEHURST DRUG STORE,4897 OLIVEHURST AVE,OLIVEHURST,CA,959614225,530-743-5451,open,small_green,Pharmacy
"34.15080800,-118.23000700",MEDICAL TERRACE PHARMACY,1505 WILSON TERRACE STE 100,GLENDALE,CA,912064007,818-409-8392,open,small_green,Pharmacy
